name;frameTime;F0final_sma;voicingFinalUnclipped_sma;jitterLocal_sma;jitterDDP_sma;shimmerLocal_sma;audspec_lengthL1norm_sma;audspecRasta_lengthL1norm_sma;pcm_RMSenergy_sma;pcm_zcr_sma;audSpec_Rfilt_sma[0];audSpec_Rfilt_sma[1];audSpec_Rfilt_sma[2];audSpec_Rfilt_sma[3];audSpec_Rfilt_sma[4];audSpec_Rfilt_sma[5];audSpec_Rfilt_sma[6];audSpec_Rfilt_sma[7];audSpec_Rfilt_sma[8];audSpec_Rfilt_sma[9];audSpec_Rfilt_sma[10];audSpec_Rfilt_sma[11];audSpec_Rfilt_sma[12];audSpec_Rfilt_sma[13];audSpec_Rfilt_sma[14];audSpec_Rfilt_sma[15];audSpec_Rfilt_sma[16];audSpec_Rfilt_sma[17];audSpec_Rfilt_sma[18];audSpec_Rfilt_sma[19];audSpec_Rfilt_sma[20];audSpec_Rfilt_sma[21];audSpec_Rfilt_sma[22];audSpec_Rfilt_sma[23];audSpec_Rfilt_sma[24];audSpec_Rfilt_sma[25];pcm_fftMag_fband25-650_sma;pcm_fftMag_fband1000-4000_sma;pcm_fftMag_spectralRollOff25.0_sma;pcm_fftMag_spectralRollOff50.0_sma;pcm_fftMag_spectralRollOff75.0_sma;pcm_fftMag_spectralRollOff90.0_sma;pcm_fftMag_spectralFlux_sma;pcm_fftMag_spectralEntropy_sma;pcm_fftMag_spectralVariance_sma;pcm_fftMag_spectralSkewness_sma;pcm_fftMag_spectralKurtosis_sma;pcm_fftMag_spectralSlope_sma;pcm_fftMag_mfcc_sma[1];pcm_fftMag_mfcc_sma[2];pcm_fftMag_mfcc_sma[3];pcm_fftMag_mfcc_sma[4];pcm_fftMag_mfcc_sma[5];pcm_fftMag_mfcc_sma[6];pcm_fftMag_mfcc_sma[7];pcm_fftMag_mfcc_sma[8];pcm_fftMag_mfcc_sma[9];pcm_fftMag_mfcc_sma[10];pcm_fftMag_mfcc_sma[11];pcm_fftMag_mfcc_sma[12];F0final_sma_de;voicingFinalUnclipped_sma_de;jitterLocal_sma_de;jitterDDP_sma_de;shimmerLocal_sma_de;audspec_lengthL1norm_sma_de;audspecRasta_lengthL1norm_sma_de;pcm_RMSenergy_sma_de;pcm_zcr_sma_de;audSpec_Rfilt_sma_de[0];audSpec_Rfilt_sma_de[1];audSpec_Rfilt_sma_de[2];audSpec_Rfilt_sma_de[3];audSpec_Rfilt_sma_de[4];audSpec_Rfilt_sma_de[5];audSpec_Rfilt_sma_de[6];audSpec_Rfilt_sma_de[7];audSpec_Rfilt_sma_de[8];audSpec_Rfilt_sma_de[9];audSpec_Rfilt_sma_de[10];audSpec_Rfilt_sma_de[11];audSpec_Rfilt_sma_de[12];audSpec_Rfilt_sma_de[13];audSpec_Rfilt_sma_de[14];audSpec_Rfilt_sma_de[15];audSpec_Rfilt_sma_de[16];audSpec_Rfilt_sma_de[17];audSpec_Rfilt_sma_de[18];audSpec_Rfilt_sma_de[19];audSpec_Rfilt_sma_de[20];audSpec_Rfilt_sma_de[21];audSpec_Rfilt_sma_de[22];audSpec_Rfilt_sma_de[23];audSpec_Rfilt_sma_de[24];audSpec_Rfilt_sma_de[25];pcm_fftMag_fband25-650_sma_de;pcm_fftMag_fband1000-4000_sma_de;pcm_fftMag_spectralRollOff25.0_sma_de;pcm_fftMag_spectralRollOff50.0_sma_de;pcm_fftMag_spectralRollOff75.0_sma_de;pcm_fftMag_spectralRollOff90.0_sma_de;pcm_fftMag_spectralFlux_sma_de;pcm_fftMag_spectralEntropy_sma_de;pcm_fftMag_spectralVariance_sma_de;pcm_fftMag_spectralSkewness_sma_de;pcm_fftMag_spectralKurtosis_sma_de;pcm_fftMag_spectralSlope_sma_de;pcm_fftMag_mfcc_sma_de[1];pcm_fftMag_mfcc_sma_de[2];pcm_fftMag_mfcc_sma_de[3];pcm_fftMag_mfcc_sma_de[4];pcm_fftMag_mfcc_sma_de[5];pcm_fftMag_mfcc_sma_de[6];pcm_fftMag_mfcc_sma_de[7];pcm_fftMag_mfcc_sma_de[8];pcm_fftMag_mfcc_sma_de[9];pcm_fftMag_mfcc_sma_de[10];pcm_fftMag_mfcc_sma_de[11];pcm_fftMag_mfcc_sma_de[12]
'unknown';0.010000;0;0;0;0;0;1.192618e-01;9.883412e-01;2.430119e-03;1.364583e-01;1.292162e-01;2.720484e-01;4.195279e-01;5.544473e-01;6.697289e-01;7.658961e-01;8.470284e-01;9.178292e-01;9.822495e-01;1.043099e+00;1.102099e+00;1.160070e+00;1.217131e+00;1.272837e+00;1.326212e+00;1.375581e+00;1.418056e+00;1.448481e+00;1.457878e+00;1.432704e+00;1.358746e+00;1.232340e+00;1.069155e+00;8.959276e-01;7.342484e-01;5.943311e-01;6.538954e-04;5.499566e-05;1.562500e+02;250;500;9.166667e+02;4.079629e-03;4.784323e+00;7.375991e+05;3.982103e+00;2.000159e+01;-1.221170e-04;2.041961e+01;5.693874e+00;1.738652e+01;-1.552512e+01;1.817361e+01;-2.398721e+01;8.588768e+00;-1.517836e+01;1.116011e+01;-2.094150e+00;2.511172e+01;-1.184856e+01;0;0;0;0;0;-1.232725e-03;0;1.248650e-04;-1.614583e-02;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.556853e-05;-1.702383e-06;-2.083333e+01;-2.812500e+01;-4.791666e+01;-4.375000e+01;2.860524e-03;-1.896728e-01;-7.058750e+01;1.349139e-01;1.779633e+00;-1.309226e-05;-5.532020e-01;3.801429e-01;3.893164e-01;3.402879e-01;2.355106e-01;1.543503e+00;1.590829e+00;2.076728e+00;4.474961e-01;-1.500384e-01;-6.095022e-01;-3.367983e-01
'unknown';0.020000;0;0;0;0;0;1.169870e-01;9.883412e-01;2.608569e-03;1.125000e-01;1.292162e-01;2.720484e-01;4.195279e-01;5.544473e-01;6.697289e-01;7.658961e-01;8.470284e-01;9.178292e-01;9.822495e-01;1.043099e+00;1.102099e+00;1.160070e+00;1.217131e+00;1.272837e+00;1.326212e+00;1.375581e+00;1.418056e+00;1.448481e+00;1.457878e+00;1.432704e+00;1.358746e+00;1.232340e+00;1.069155e+00;8.959276e-01;7.342484e-01;5.943311e-01;6.683982e-04;5.416391e-05;1.145833e+02;1.979167e+02;4.166667e+02;9.166667e+02;8.922869e-03;4.492376e+00;8.184864e+05;3.819550e+00;1.826916e+01;-1.230167e-04;1.868955e+01;5.547246e+00;1.793484e+01;-1.535208e+01;1.856663e+01;-2.122770e+01;1.216227e+01;-1.100308e+01;1.314569e+01;-4.267099e-01;2.548036e+01;-1.324921e+01;0;0;0;0;0;-2.549143e-03;0;1.842954e-04;-2.687500e-02;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.135845e-04;-3.440293e-06;-3.333334e+01;-4.687500e+01;-7.395833e+01;-7.812500e+01;4.085384e-03;-3.199129e-01;-2.455161e+04;2.790850e-01;3.407558e+00;-1.945536e-05;-6.329788e-01;1.089350e-01;4.535400e-01;1.313024e+00;6.205322e-01;1.050211e+00;2.287791e+00;2.469345e+00;2.655063e-01;-8.718500e-01;-2.208125e+00;5.733292e-01
'unknown';0.030000;0;0;0;0;0;1.142356e-01;9.883412e-01;2.965218e-03;6.770834e-02;1.292162e-01;2.720484e-01;4.195279e-01;5.544473e-01;6.697289e-01;7.658961e-01;8.470284e-01;9.178292e-01;9.822495e-01;1.043099e+00;1.102099e+00;1.160070e+00;1.217131e+00;1.272837e+00;1.326212e+00;1.375581e+00;1.418056e+00;1.448481e+00;1.457878e+00;1.432704e+00;1.358746e+00;1.232340e+00;1.069155e+00;8.959276e-01;7.342484e-01;5.943311e-01;1.024487e-03;4.689961e-05;7.291666e+01;1.354167e+02;3.020833e+02;6.979167e+02;1.596063e-02;3.981932e+00;6.968024e+05;4.737949e+00;2.976597e+01;-1.871284e-04;1.851864e+01;7.667902e+00;1.905895e+01;-1.391020e+01;1.915466e+01;-1.764945e+01;1.475616e+01;-6.882364e+00;1.240480e+01;-3.678062e+00;2.187988e+01;-1.283223e+01;0;0;0;0;0;-3.051187e-03;-1.715386e-03;1.676449e-04;-2.947917e-02;4.542530e-04;-3.253210e-03;2.291268e-03;3.848445e-03;-3.363275e-03;-5.318308e-03;-1.592731e-03;8.183146e-03;-7.653713e-04;6.938219e-04;-6.751776e-04;-8.168221e-05;4.729986e-03;5.781269e-03;3.488302e-03;-2.934122e-03;6.197047e-03;-7.516456e-03;-1.339641e-02;-1.491814e-02;-6.668711e-03;-6.285620e-03;-2.986979e-03;-6.106222e-03;-1.969576e-03;-2.435923e-03;1.282324e-04;-4.760815e-06;-3.333334e+01;-4.791667e+01;-6.875000e+01;-1.093750e+02;3.741427e-03;-3.404623e-01;-7.868036e+04;4.442061e-01;5.497531e+00;-2.249565e-05;2.150040e-02;-2.298379e-01;6.703739e-02;1.690384e+00;-8.632679e-02;7.453440e-01;2.374030e+00;1.110576e+00;-9.613143e-01;-1.840523e+00;-3.566730e+00;1.551701e+00
'unknown';0.040000;0;0;0;0;0;1.090292e-01;9.883412e-01;3.084046e-03;3.645833e-02;1.292162e-01;2.720484e-01;4.195279e-01;5.544473e-01;6.697289e-01;7.658961e-01;8.470284e-01;9.178292e-01;9.822495e-01;1.043099e+00;1.102099e+00;1.160070e+00;1.217131e+00;1.272837e+00;1.326212e+00;1.375581e+00;1.418056e+00;1.448481e+00;1.457878e+00;1.432704e+00;1.358746e+00;1.232340e+00;1.069155e+00;8.959276e-01;7.342484e-01;5.943311e-01;1.036522e-03;4.184221e-05;3.125000e+01;7.291666e+01;2.291667e+02;6.354167e+02;1.856605e-02;3.585953e+00;6.352393e+05;4.999605e+00;3.215719e+01;-1.868880e-04;1.820521e+01;5.251534e+00;1.881801e+01;-9.767463e+00;2.078575e+01;-2.190504e+01;1.694403e+01;-6.979640e+00;1.186530e+01;-5.661444e+00;1.568701e+01;-8.490082e+00;0;0;0;0;0;-2.992271e-03;-5.513412e-03;6.440449e-05;-1.885417e-02;1.000658e-03;-9.363970e-03;6.371054e-03;1.114808e-02;-8.097053e-03;-1.445613e-02;-6.510294e-03;3.612872e-02;-1.863015e-03;2.470267e-03;8.349741e-03;-2.819729e-03;9.335590e-03;1.594090e-02;5.784822e-03;-8.588481e-03;1.651903e-02;-2.142335e-02;-4.292705e-02;-4.628517e-02;-2.255693e-02;-2.081065e-02;-1.289378e-02;-2.127840e-02;-8.061481e-03;-8.462238e-03;1.647754e-05;-3.813958e-06;-1.875000e+01;-2.916667e+01;-2.812500e+01;-6.666667e+01;1.590117e-03;-1.799248e-01;-8.945415e+04;2.822237e-01;3.540122e+00;-3.398681e-06;7.443968e-01;-1.165522e+00;-7.743660e-01;1.401441e+00;-5.021271e-01;1.466389e-01;1.770278e+00;-9.143866e-01;-1.586992e+00;-1.356775e+00;-3.840034e+00;2.035243e+00
'unknown';0.050000;0;0;0;0;0;1.079848e-01;9.797642e-01;3.030605e-03;2.708333e-02;1.314874e-01;2.557823e-01;4.309843e-01;5.736895e-01;6.529126e-01;7.393046e-01;8.390648e-01;9.587449e-01;9.784226e-01;1.046569e+00;1.098723e+00;1.159662e+00;1.240781e+00;1.301743e+00;1.343653e+00;1.360910e+00;1.449042e+00;1.410899e+00;1.390895e+00;1.358113e+00;1.325403e+00;1.200912e+00;1.054220e+00;8.653965e-01;7.244005e-01;5.821515e-01;1.110995e-03;3.735243e-05;3.125000e+01;7.291666e+01;250;5.104167e+02;1.796517e-02;3.535222e+00;4.358208e+05;5.613106e+00;4.054523e+01;-2.026595e-04;2.076929e+01;4.692540e+00;1.728012e+01;-9.865513e+00;1.663242e+01;-1.992182e+01;1.806804e+01;-1.163720e+01;6.993734e+00;-8.679396e+00;1.217474e+01;-6.469622e+00;0;0;0;0;0;-2.274397e-03;-1.129122e-02;-5.096060e-05;-2.291667e-03;1.463672e-03;-1.522949e-02;1.037604e-02;1.967433e-02;-1.031890e-02;-1.991366e-02;-1.620558e-02;7.545007e-02;-4.140526e-03;4.605055e-03;2.476500e-02;-8.479846e-03;9.317255e-03;2.270999e-02;8.880258e-03;-1.678283e-02;2.426990e-02;-3.847522e-02;-8.104849e-02;-8.521041e-02;-4.573528e-02;-4.377984e-02;-3.041058e-02;-4.232901e-02;-1.957742e-02;-1.744604e-02;-5.313290e-05;-2.306787e-06;-3.125000e+00;-5.208334e+00;9.374998e+00;-1.250001e+01;-4.375046e-04;1.283698e-02;-8.504215e+04;2.028613e-01;3.441148e+00;8.217386e-06;1.401084e+00;-1.209741e+00;-8.678190e-01;8.607448e-01;-1.056888e+00;2.975937e-01;9.010370e-01;-1.742485e+00;-1.518550e+00;-2.540742e-01;-1.835681e+00;1.381611e+00
'unknown';0.060000;0;0;0;0;0;1.051510e-01;9.650626e-01;2.897898e-03;3.854166e-02;1.330838e-01;2.333616e-01;4.456550e-01;6.005666e-01;6.376519e-01;7.069113e-01;8.184588e-01;1.078015e+00;9.748479e-01;1.053716e+00;1.145536e+00;1.146176e+00;1.251984e+00;1.338088e+00;1.346415e+00;1.339974e+00;1.485159e+00;1.360155e+00;1.276733e+00;1.238573e+00;1.262633e+00;1.144001e+00;1.012154e+00;8.048012e-01;6.988649e-01;5.581097e-01;7.075316e-04;3.986771e-05;4.166667e+01;8.333334e+01;3.020833e+02;6.770833e+02;1.587118e-02;3.816107e+00;5.017065e+05;4.793090e+00;3.058014e+01;-1.322445e-04;2.128621e+01;1.207315e+00;1.495242e+01;-1.036722e+01;1.731711e+01;-1.935832e+01;1.935772e+01;-1.319760e+01;7.916261e+00;-4.709917e+00;1.113276e+01;-6.254300e+00;0;0;0;0;0;-1.450544e-03;-1.590193e-02;-5.546026e-05;8.229168e-03;2.120307e-03;-1.272839e-02;1.175659e-02;2.140414e-02;-7.470548e-03;-1.295955e-02;-2.541704e-02;1.012377e-01;-2.870554e-03;3.790081e-03;4.006398e-02;-1.546451e-02;1.272225e-03;2.012756e-02;7.905888e-03;-2.314789e-02;1.388557e-02;-4.402330e-02;-9.864207e-02;-9.788664e-02;-6.352966e-02;-6.762965e-02;-4.939283e-02;-5.793453e-02;-3.257152e-02;-2.534515e-02;-5.533447e-05;-1.261524e-06;8.333333e+00;1.145833e+01;1.875000e+01;8.333328e+00;-7.256095e-04;1.107237e-01;-6.539404e+04;1.479048e-01;3.049224e+00;7.818722e-06;1.526303e+00;-6.434644e-01;1.134567e-01;2.762386e-01;-1.737689e-01;1.163500e+00;9.264755e-02;1.932261e-01;-8.316749e-01;-6.638332e-02;1.217045e-01;-7.827044e-02
'unknown';0.070000;0;0;0;0;0;1.048027e-01;9.435244e-01;2.803489e-03;5.520834e-02;1.346007e-01;2.152444e-01;4.583446e-01;6.297593e-01;6.341730e-01;6.958203e-01;7.802854e-01;1.214987e+00;9.652477e-01;1.060816e+00;1.204206e+00;1.124618e+00;1.246291e+00;1.353761e+00;1.360511e+00;1.309470e+00;1.505855e+00;1.300268e+00;1.143207e+00;1.103717e+00;1.178126e+00;1.057610e+00;9.456028e-01;7.298458e-01;6.540530e-01;5.252116e-01;9.233174e-04;3.635293e-05;5.208333e+01;1.041667e+02;3.125000e+02;6.145833e+02;1.512054e-02;3.931041e+00;3.383581e+05;5.855513e+00;4.776023e+01;-1.733632e-04;2.398356e+01;3.641308e+00;1.665265e+01;-9.306599e+00;1.560454e+01;-1.743484e+01;1.805449e+01;-1.248581e+01;6.786570e+00;-5.424196e+00;1.497860e+01;-7.042062e+00;0;0;0;0;0;-5.335159e-04;-1.627949e-02;-2.399592e-05;1.020833e-02;3.387682e-03;1.864016e-03;1.028962e-02;1.239462e-02;8.630037e-04;2.269107e-03;-2.384943e-02;8.416996e-02;2.479559e-03;-3.281498e-03;3.614710e-02;-1.569369e-02;-6.670678e-03;8.724069e-03;6.834710e-03;-2.908888e-02;-1.301557e-02;-2.911608e-02;-7.804461e-02;-7.007196e-02;-6.148138e-02;-7.834889e-02;-5.730084e-02;-5.684153e-02;-4.237445e-02;-2.750970e-02;2.492500e-05;-9.374751e-07;8.333333e+00;1.354167e+01;1.041663e+00;-7.291663e+00;5.215686e-05;7.248504e-02;-5.127920e+04;2.625834e-01;4.790240e+00;-6.460262e-06;1.330814e+00;-9.713614e-03;1.351516e+00;4.465486e-01;7.991388e-01;8.533789e-01;-1.702633e-02;1.974597e+00;1.790956e-01;-7.294937e-01;6.058900e-01;-4.499238e-01
'unknown';0.080000;0;0;0;0;0;1.033675e-01;9.269514e-01;2.920303e-03;6.354167e-02;1.382611e-01;2.286754e-01;4.646307e-01;6.334331e-01;6.417460e-01;7.228405e-01;7.493330e-01;1.295897e+00;9.744842e-01;1.054926e+00;1.249678e+00;1.100269e+00;1.220737e+00;1.347466e+00;1.357312e+00;1.285561e+00;1.459078e+00;1.283680e+00;1.088511e+00;1.070469e+00;1.114736e+00;9.658422e-01;8.764995e-01;6.740303e-01;6.065645e-01;4.960753e-01;8.536886e-04;3.603434e-05;6.250000e+01;1.145833e+02;2.916667e+02;625;1.636032e-02;3.941663e+00;3.570005e+05;5.617926e+00;4.379581e+01;-1.624426e-04;2.422959e+01;2.559829e+00;1.969903e+01;-8.665727e+00;2.043085e+01;-1.733102e+01;1.741404e+01;-5.589205e+00;7.810503e+00;-7.620960e+00;1.489360e+01;-8.595214e+00;0;0;0;0;0;9.610288e-04;-1.113252e-02;-2.822194e-05;5.625000e-03;3.300014e-03;1.885304e-02;1.239082e-02;1.585406e-03;7.733321e-03;1.328812e-02;-4.292667e-04;3.649784e-02;9.502101e-03;-1.336912e-02;1.117697e-02;-8.802950e-03;-5.304575e-04;5.955982e-03;1.249920e-02;-3.408070e-02;-3.699730e-02;-1.311684e-03;-3.464530e-02;-2.361784e-02;-4.000096e-02;-7.127642e-02;-4.882668e-02;-4.149165e-02;-4.208379e-02;-2.476371e-02;5.676292e-05;-3.180285e-07;1.770833e+01;2.291667e+01;1.041666e+00;-2.604166e+01;1.506892e-03;4.495964e-02;-4.181373e+04;2.197645e-01;3.450648e+00;-1.239173e-05;9.398670e-01;-7.053642e-02;1.098291e+00;-2.057258e-01;2.054042e-01;-3.690079e-01;-1.164162e-01;2.071702e+00;-1.264547e-01;-2.631764e+00;-7.750837e-01;-1.449065e+00
'unknown';0.090000;0;0;0;0;0;1.062089e-01;9.174224e-01;2.899423e-03;6.562500e-02;1.458372e-01;2.674455e-01;4.729445e-01;6.192294e-01;6.551805e-01;7.426855e-01;7.543805e-01;1.270654e+00;9.910023e-01;1.029556e+00;1.227388e+00;1.104146e+00;1.223051e+00;1.340675e+00;1.372378e+00;1.242672e+00;1.397004e+00;1.303556e+00;1.094783e+00;1.091806e+00;1.091944e+00;8.982463e-01;8.355429e-01;6.465743e-01;5.586784e-01;4.756202e-01;1.162542e-03;3.458174e-05;6.250000e+01;125;2.604167e+02;500;1.798139e-02;3.834870e+00;2.517778e+05;6.513606e+00;5.788860e+01;-2.198618e-04;2.595167e+01;3.967715e+00;2.166440e+01;-8.483516e+00;1.907125e+01;-1.666858e+01;1.895475e+01;-5.568411e+00;7.942091e+00;-1.087134e+01;1.332377e+01;-7.548784e+00;0;0;0;0;0;1.592047e-03;-1.828903e-03;-8.193241e-05;1.666665e-03;-2.610832e-05;2.793725e-02;1.451421e-02;-7.112277e-03;1.511873e-02;1.610343e-02;3.454293e-02;-7.213891e-03;1.519537e-02;-1.821706e-02;-6.960773e-03;1.269341e-03;1.607047e-02;1.511590e-02;1.618068e-02;-3.342164e-02;-3.574027e-02;2.842224e-02;3.282583e-03;7.680750e-03;-8.566534e-03;-4.391312e-02;-2.994118e-02;-1.887800e-02;-3.121445e-02;-1.777958e-02;-2.094405e-06;3.795343e-07;2.291667e+01;2.604167e+01;2.083334e+01;-1.041666e+01;2.208150e-03;7.569285e-02;-9.812075e+03;-9.306669e-03;-1.520126e-01;-1.220824e-06;3.948784e-01;-5.046949e-01;-1.811838e-01;-7.878367e-01;-9.057550e-01;-1.341245e+00;-3.176716e-01;2.017705e-01;3.593712e-01;-1.615918e+00;-1.962918e+00;-7.637971e-01
'unknown';0.100000;0;0;0;0;0;1.092531e-01;9.224510e-01;2.708822e-03;6.145833e-02;1.439656e-01;3.015262e-01;5.003092e-01;6.137586e-01;6.658147e-01;7.499192e-01;8.292649e-01;1.232671e+00;1.009481e+00;1.002501e+00;1.189830e+00;1.112397e+00;1.260951e+00;1.374411e+00;1.402978e+00;1.202969e+00;1.354598e+00;1.351953e+00;1.127719e+00;1.126440e+00;1.105719e+00;8.673003e-01;8.230501e-01;6.389787e-01;5.361333e-01;4.590869e-01;8.717341e-04;3.916317e-05;125;1.875000e+02;3.333333e+02;6.041667e+02;2.197522e-02;4.088991e+00;335928;5.562867e+00;4.276920e+01;-1.709538e-04;2.500149e+01;6.914296e-01;1.793800e+01;-1.180739e+01;1.661078e+01;-2.158649e+01;1.832551e+01;-6.297783e+00;6.706227e+00;-1.514516e+01;8.084756e+00;-1.324626e+01;0;0;0;0;0;1.498993e-03;6.533921e-03;-1.513865e-04;2.604164e-03;-6.141736e-03;2.188323e-02;1.261406e-02;-4.575789e-03;2.522302e-02;2.382789e-02;5.693891e-02;-2.467192e-02;1.676375e-02;-8.743674e-03;-5.577385e-03;8.921874e-03;2.507719e-02;1.862932e-02;1.214343e-02;-2.541577e-02;-7.716918e-03;4.491141e-02;1.515546e-02;9.482146e-04;1.373534e-02;-1.137306e-02;-1.372203e-02;2.036208e-03;-1.273856e-02;-8.250356e-03;-5.802570e-05;8.922099e-07;2.187500e+01;2.604167e+01;4.479167e+01;1.145833e+01;1.494935e-03;1.236669e-01;-1.164692e+03;-1.417229e-01;-2.064034e+00;9.895974e-06;1.770601e-01;-4.026360e-01;-1.504463e+00;-1.444899e+00;-2.380519e+00;-1.142232e+00;-1.578131e+00;-2.019633e+00;7.209154e-01;3.123745e-01;-1.081288e+00;5.658259e-02
